GEO_ID,NAME_2010,Household_ct_2010,Mean_Income_2010,NAME_2011,Household_ct_2011,Mean_Income_2011,NAME_2012,Household_ct_2012,Mean_Income_2012,NAME_2013,Household_ct_2013,Mean_Income_2013,NAME_2014,Household_ct_2014,Mean_Income_2014,NAME_2015,Household_ct_2015,Mean_Income_2015,NAME_2016,Household_ct_2016,Mean_Income_2016,NAME_2017,Household_ct_2017,Mean_Income_2017,NAME_2018,Household_ct_2018,Mean_Income_2018,NAME_2019,Household_ct_2019,Mean_Income_2019,NAME_2021,Household_ct_2021,Mean_Income_2021,NAME_2022,Household_ct_2022,Mean_Income_2022,NAME_2023,Household_ct_2023,Mean_Income_2023
Geography,Geographic Area Name,Households!!Estimate!!Total,Households!!Estimate!!Mean income (dollars),Geographic Area Name,Households!!Estimate!!Total,Households!!Estimate!!Mean income (dollars),Geographic Area Name,Households!!Estimate!!Total,Households!!Estimate!!Mean income (dollars),Geographic Area Name,Households!!Estimate!!Total,Households!!Estimate!!Mean income (dollars),Geographic Area Name,Households!!Estimate!!Total,Households!!Estimate!!Mean income (dollars),Geographic Area Name,Households!!Estimate!!Total,Households!!Estimate!!Mean income (dollars),Geographic Area Name,Households!!Estimate!!Total,Households!!Estimate!!Mean income (dollars),Geographic Area Name,Households!!Estimate!!Total,Households!!Estimate!!Mean income (dollars),Geographic Area Name,Estimate!!Households!!Total,Estimate!!Households!!Mean income (dollars),Geographic Area Name,Estimate!!Households!!Total,Estimate!!Households!!Mean income (dollars),Geographic Area Name,Estimate!!Households!!Total,Estimate!!Households!!Mean income (dollars),Geographic Area Name,Estimate!!Households!!Total,Estimate!!Households!!Mean income (dollars),Geographic Area Name,Estimate!!Households!!Total,Estimate!!Households!!Mean income (dollars)
7950000US0800820,"PUMA 00820, Colorado",46422,69704,"PUMA 00820, Colorado",45419,70046,"Arapahoe (West) & Jefferson (East) Counties--Littleton, Englewood Cities & Columbine PUMA; Colorado",45840,75891,"Arapahoe (West) & Jefferson (East) Counties--Littleton, Englewood Cities & Columbine PUMA; Colorado",46337,78768,"Arapahoe (West) & Jefferson (East) Counties--Littleton, Englewood Cities & Columbine PUMA; Colorado",46554,86390,"Arapahoe (West) & Jefferson (East) Counties--Littleton, Englewood Cities & Columbine PUMA; Colorado",48183,86584,"Arapahoe (West) & Jefferson (East) Counties--Littleton, Englewood Cities & Columbine PUMA; Colorado",46961,93006,"Arapahoe (West) & Jefferson (East) Counties--Littleton, Englewood Cities & Columbine PUMA; Colorado",49386,98539,"Arapahoe (West) & Jefferson (East) Counties--Littleton, Englewood Cities & Columbine PUMA; Colorado",48914,98234,"Arapahoe (West) & Jefferson (East) Counties--Littleton, Englewood Cities & Columbine PUMA; Colorado",48890,106187,"Arapahoe (West) & Jefferson (East) Counties--Littleton, Englewood Cities & Columbine PUMA; Colorado",49084,115507,,,,,,
7950000US0800821,"PUMA 00821, Colorado",49453,114300,"PUMA 00821, Colorado",53370,113451,"Douglas (West) & Jefferson (Southeast) Counties--Highlands Ranch & Chatfield Park PUMA, Colorado",46933,107986,"Douglas (West) & Jefferson (Southeast) Counties--Highlands Ranch & Chatfield Park PUMA, Colorado",48175,119709,"Douglas (West) & Jefferson (Southeast) Counties--Highlands Ranch & Chatfield Park PUMA, Colorado",47534,119683,"Douglas (West) & Jefferson (Southeast) Counties--Highlands Ranch & Chatfield Park PUMA, Colorado",49941,118233,"Douglas (West) & Jefferson (Southeast) Counties--Highlands Ranch & Chatfield Park PUMA, Colorado",51084,126901,"Douglas (West) & Jefferson (Southeast) Counties--Highlands Ranch & Chatfield Park PUMA, Colorado",49543,129382,"Douglas (West) & Jefferson (Southeast) Counties--Highlands Ranch & Chatfield Park PUMA, Colorado",51128,138882,"Douglas (West) & Jefferson (Southeast) Counties--Highlands Ranch & Chatfield Park PUMA, Colorado",50689,142201,"Douglas (West) & Jefferson (Southeast) Counties--Highlands Ranch & Chatfield Park PUMA, Colorado",51239,144750,,,,,,
7950000US0800822,"PUMA 00822, Colorado",66019,106704,"PUMA 00822, Colorado",64898,113793,"Douglas County (South)--Castle Rock Town PUMA, Colorado",36335,129044,"Douglas County (South)--Castle Rock Town PUMA, Colorado",35521,135133,"Douglas County (South)--Castle Rock Town PUMA, Colorado",39571,133567,"Douglas County (South)--Castle Rock Town PUMA, Colorado",42081,155834,"Douglas County (South)--Castle Rock Town PUMA, Colorado",41344,149687,"Douglas County (South)--Castle Rock Town PUMA, Colorado",40965,149502,"Douglas County (South)--Castle Rock Town PUMA, Colorado",42729,160365,"Douglas County (South)--Castle Rock Town PUMA, Colorado",43330,160128,"Douglas County (South)--Castle Rock Town PUMA, Colorado",49023,166000,,,,,,
7950000US0800901,"PUMA 00901, Colorado",49722,87471,"PUMA 00901, Colorado",49935,104304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7950000US0800902,"PUMA 00902, Colorado",46358,66192,"PUMA 00902, Colorado",44641,71713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7950000US0800903,"PUMA 00903, Colorado",42746,51497,"PUMA 00903, Colorado",44775,54439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7950000US0800904,"PUMA 00904, Colorado",55969,78114,"PUMA 00904, Colorado",58074,81551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7950000US0800905,"PUMA 00905, Colorado",40308,46036,"PUMA 00905, Colorado",40304,45830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7950000US0801000,"PUMA 01000, Colorado",42223,59998,"PUMA 01000, Colorado",42705,57749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7950000US0900100,"PUMA 00100, Connecticut",76398,81812,"PUMA 00100, Connecticut",75386,94185,"Danbury, Ridgefield, Bethel, Brookfield, New Fairfield, Redding & Sherman Towns PUMA; Connecticut",60583,116488,"Danbury, Ridgefield, Bethel, Brookfield, New Fairfield, Redding & Sherman Towns PUMA; Connecticut",58934,121279,"Danbury, Ridgefield, Bethel, Brookfield, New Fairfield, Redding & Sherman Towns PUMA; Connecticut",59643,122908,"Danbury, Ridgefield, Bethel, Brookfield, New Fairfield, Redding & Sherman Towns PUMA; Connecticut",61710,118003,"Danbury, Ridgefield, Bethel, Brookfield, New Fairfield, Redding & Sherman Towns PUMA; Connecticut",63708,123645,"Danbury, Ridgefield, Bethel, Brookfield, New Fairfield, Redding & Sherman Towns PUMA; Connecticut",63175,125098,"Danbury, Ridgefield, Bethel, Brookfield, New Fairfield, Redding & Sherman Towns PUMA; Connecticut",61253,126528,"Danbury, Ridgefield, Bethel, Brookfield, New Fairfield, Redding & Sherman Towns PUMA; Connecticut",63670,129802,"Danbury, Ridgefield, Bethel, Brookfield, New Fairfield, Redding & Sherman Towns PUMA; Connecticut",65211,150115,,,,,,
7950000US0900200,"PUMA 00200, Connecticut",60072,87462,"PUMA 00200, Connecticut",56956,93179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7950000US0900300,"PUMA 00300, Connecticut",42970,69702,"PUMA 00300, Connecticut",45698,66777,"Hartford County (North) PUMA, Connecticut",58815,91999,"Hartford County (North) PUMA, Connecticut",57722,94864,"Hartford County (North) PUMA, Connecticut",59704,97033,"Hartford County (North) PUMA, Connecticut",57199,102712,"Hartford County (North) PUMA, Connecticut",58487,102736,"Hartford County (North) PUMA, Connecticut",60034,103830,"Hartford County (North) PUMA, Connecticut",59911,106077,"Hartford County (North) PUMA, Connecticut",60472,115210,"Hartford County (North) PUMA, Connecticut",60367,113850,,,,,,
7950000US0900400,"PUMA 00400, Connecticut",65020,121070,"PUMA 00400, Connecticut",62227,116908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7950000US0900500,"PUMA 00500, Connecticut",45811,77827,"PUMA 00500, Connecticut",46509,75914,"Litchfield County PUMA, Connecticut",75593,84669,"Litchfield County PUMA, Connecticut",75029,90110,"Litchfield County PUMA, Connecticut",73572,91128,"Litchfield County PUMA, Connecticut",73360,96772,"Litchfield County PUMA, Connecticut",74105,100472,"Litchfield County PUMA, Connecticut",73709,100709,"Litchfield County PUMA, Connecticut",73598,102726,"Litchfield County PUMA, Connecticut",73969,112372,"Litchfield County PUMA, Connecticut",77106,113747,,,,,,
7950000US0900600,"PUMA 00600, Connecticut",44480,59602,"PUMA 00600, Connecticut",42721,59272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7950000US0900700,"PUMA 00700, Connecticut",46754,95294,"PUMA 00700, Connecticut",47394,101978,"Middlesex County PUMA, Connecticut",67386,95846,"Middlesex County PUMA, Connecticut",65304,97694,"Middlesex County PUMA, Connecticut",67106,96116,"Middlesex County PUMA, Connecticut",65375,100961,"Middlesex County PUMA, Connecticut",66002,109052,"Middlesex County PUMA, Connecticut",67227,101247,"Middlesex County PUMA, Connecticut",66983,111125,"Middlesex County PUMA, Connecticut",66884,100657,"Middlesex County PUMA, Connecticut",69789,121114,,,,,,
7950000US0900800,"PUMA 00800, Connecticut",46376,36900,"PUMA 00800, Connecticut",45659,41542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7950000US0900900,"PUMA 00900, Connecticut",54345,88805,"PUMA 00900, Connecticut",53696,88712,"New Haven County (Northwest) PUMA, Connecticut",47884,100810,"New Haven County (Northwest) PUMA, Connecticut",47921,98768,"New Haven County (Northwest) PUMA, Connecticut",47778,103814,"New Haven County (Northwest) PUMA, Connecticut",45975,109299,"New Haven County (Northwest) PUMA, Connecticut",47817,102372,"New Haven County (Northwest) PUMA, Connecticut",48088,114452,"New Haven County (Northwest) PUMA, Connecticut",49852,117162,"New Haven County (Northwest) PUMA, Connecticut",47788,118037,"New Haven County (Northwest) PUMA, Connecticut",50355,134417,,,,,,
7950000US0901000,"PUMA 01000, Connecticut",44756,73350,"PUMA 01000, Connecticut",45032,70101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7950000US0901100,"PUMA 01100, Connecticut",54615,76557,"PUMA 01100, Connecticut",53359,76286,"New London County (North) PUMA, Connecticut",52087,81311,"New London County (North) PUMA, Connecticut",52638,84083,"New London County (North) PUMA, Connecticut",51647,87145,"New London County (North) PUMA, Connecticut",50671,80993,"New London County (North) PUMA, Connecticut",52501,94801,"New London County (North) PUMA, Connecticut",52627,90147,"New London County (North) PUMA, Connecticut",54425,86021,"New London County (North) PUMA, Connecticut",53305,93936,"New London County (North) PUMA, Connecticut",54345,95830,,,,,,
7950000US0901200,"PUMA 01200, Connecticut",52193,83259,"PUMA 01200, Connecticut",54880,81617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7950000US0901300,"PUMA 01300, Connecticut",66333,86461,"PUMA 01300, Connecticut",64073,98691,"Tolland County PUMA, Connecticut",54830,90327,"Tolland County PUMA, Connecticut",53396,91973,"Tolland County PUMA, Connecticut",53984,97243,"Tolland County PUMA, Connecticut",55354,102258,"Tolland County PUMA, Connecticut",54068,99096,"Tolland County PUMA, Connecticut",55885,100861,"Tolland County PUMA, Connecticut",55598,109687,"Tolland County PUMA, Connecticut",56749,118561,"Tolland County PUMA, Connecticut",58244,104187,,,,,,
7950000US0901400,"PUMA 01400, Connecticut",49189,93679,"PUMA 01400, Connecticut",49383,97478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7950000US0901500,"PUMA 01500, Connecticut",48828,77491,"PUMA 01500, Connecticut",48879,74675,"Windham County PUMA, Connecticut",43167,68533,"Windham County PUMA, Connecticut",44520,69579,"Windham County PUMA, Connecticut",44655,68361,"Windham County PUMA, Connecticut",43556,76749,"Windham County PUMA, Connecticut",44734,75289,"Windham County PUMA, Connecticut",43877,76230,"Windham County PUMA, Connecticut",44592,80788,"Windham County PUMA, Connecticut",47015,80332,"Windham County PUMA, Connecticut",45724,88609,,,,,,
7950000US0901600,"PUMA 01600, Connecticut",49182,83756,"PUMA 01600, Connecticut",46639,84827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7950000US0901700,"PUMA 01700, Connecticut",46871,81743,"PUMA 01700, Connecticut",47044,86651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7950000US0901800,"PUMA 01800, Connecticut",44594,104895,"PUMA 01800, Connecticut",43356,97572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7950000US0901900,"PUMA 01900, Connecticut",41553,53387,"PUMA 01900, Connecticut",42038,51922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7950000US0902000,"PUMA 02000, Connecticut",49378,52815,"PUMA 02000, Connecticut",49184,49881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7950000US0902100,"PUMA 02100, Connecticut",70256,107810,"PUMA 02100, Connecticut",68916,113829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7950000US0902200,"PUMA 02200, Connecticut",74959,114275,"PUMA 02200, Connecticut",74464,126035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7950000US0902300,"PUMA 02300, Connecticut",92296,178683,"PUMA 02300, Connecticut",92735,174811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7950000US0902400,"PUMA 02400, Connecticut",48088,52017,"PUMA 02400, Connecticut",51443,47479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7950000US0902500,"PUMA 02500, Connecticut",43492,98607,"PUMA 02500, Connecticut",43972,116442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7950000US1000101,"PUMA 00101, Delaware",59415,63176,"PUMA 00101, Delaware",61661,67622,"New Castle County (East Central)--Wilmington City PUMA, Delaware",44400,56644,"New Castle County (East Central)--Wilmington City PUMA, Delaware",40926,54989,"New Castle County (East Central)--Wilmington City PUMA, Delaware",44679,60789,"New Castle County (East Central)--Wilmington City PUMA, Delaware",41996,62342,"New Castle County (East Central)--Wilmington City PUMA, Delaware",41154,63332,"New Castle County (East Central)--Wilmington City PUMA, Delaware",43577,64188,"New Castle County (East Central)--Wilmington City PUMA, Delaware",42967,62268,"New Castle County (East Central)--Wilmington City PUMA, Delaware",45933,67364,"New Castle County (East Central)--Wilmington City PUMA, Delaware",46845,84480,,,,,,
7950000US1000102,"PUMA 00102, Delaware",48649,113091,"PUMA 00102, Delaware",47303,117884,"New Castle County (North)--Hockessin PUMA, Delaware",56889,104790,"New Castle County (North)--Hockessin PUMA, Delaware",57215,107930,"New Castle County (North)--Hockessin PUMA, Delaware",56963,106934,"New Castle County (North)--Hockessin PUMA, Delaware",58510,109847,"New Castle County (North)--Hockessin PUMA, Delaware",57957,109553,"New Castle County (North)--Hockessin PUMA, Delaware",58034,110104,"New Castle County (North)--Hockessin PUMA, Delaware",58851,116097,"New Castle County (North)--Hockessin PUMA, Delaware",58358,121835,"New Castle County (North)--Hockessin PUMA, Delaware",61203,115990,,,,,,
7950000US1000103,"PUMA 00103, Delaware",44358,59584,"PUMA 00103, Delaware",44738,65985,"New Castle County (West Central)--Newark City & Brookside PUMA, Delaware",52944,69432,"New Castle County (West Central)--Newark City & Brookside PUMA, Delaware",51591,76075,"New Castle County (West Central)--Newark City & Brookside PUMA, Delaware",53321,69465,"New Castle County (West Central)--Newark City & Brookside PUMA, Delaware",53853,75410,"New Castle County (West Central)--Newark City & Brookside PUMA, Delaware",54295,75390,"New Castle County (West Central)--Newark City & Brookside PUMA, Delaware",54590,78085,"New Castle County (West Central)--Newark City & Brookside PUMA, Delaware",51812,72952,"New Castle County (West Central)--Newark City & Brookside PUMA, Delaware",54885,90822,"New Castle County (West Central)--Newark City & Brookside PUMA, Delaware",52991,87280,,,,,,
7950000US1000104,"PUMA 00104, Delaware",47418,84289,"PUMA 00104, Delaware",48486,86735,"New Castle County (South)--Middletown Town, Bear & Glasgow PUMA; Delaware",48581,88207,"New Castle County (South)--Middletown Town, Bear & Glasgow PUMA; Delaware",49435,95310,"New Castle County (South)--Middletown Town, Bear & Glasgow PUMA; Delaware",47241,95958,"New Castle County (South)--Middletown Town, Bear & Glasgow PUMA; Delaware",48454,93793,"New Castle County (South)--Middletown Town, Bear & Glasgow PUMA; Delaware",50376,93486,"New Castle County (South)--Middletown Town, Bear & Glasgow PUMA; Delaware",49900,108136,"New Castle County (South)--Middletown Town, Bear & Glasgow PUMA; Delaware",52721,108777,"New Castle County (South)--Middletown Town, Bear & Glasgow PUMA; Delaware",52416,117724,"New Castle County (South)--Middletown Town, Bear & Glasgow PUMA; Delaware",59719,114593,,,,,,
7950000US1000200,"PUMA 00200, Delaware",54896,63041,"PUMA 00200, Delaware",56799,60147,"Kent County--Dover City PUMA, Delaware",59499,65595,"Kent County--Dover City PUMA, Delaware",62053,66594,"Kent County--Dover City PUMA, Delaware",61270,68479,"Kent County--Dover City PUMA, Delaware",62477,71135,"Kent County--Dover City PUMA, Delaware",64452,66154,"Kent County--Dover City PUMA, Delaware",63807,73873,"Kent County--Dover City PUMA, Delaware",67841,69806,"Kent County--Dover City PUMA, Delaware",68023,71690,"Kent County--Dover City PUMA, Delaware",70167,78754,,,,,,
7950000US1000300,"PUMA 00300, Delaware",74029,60732,"PUMA 00300, Delaware",74205,69217,"Sussex County PUMA, Delaware",77995,64093,"Sussex County PUMA, Delaware",77851,63099,"Sussex County PUMA, Delaware",86269,73144,"Sussex County PUMA, Delaware",87305,74536,"Sussex County PUMA, Delaware",82851,78917,"Sussex County PUMA, Delaware",88029,84402,"Sussex County PUMA, Delaware",93479,79758,"Sussex County PUMA, Delaware",96624,88437,"Sussex County PUMA, Delaware",104731,93448,,,,,,
7950000US1100101,"PUMA 00101, District of Columbia",47121,162425,"PUMA 00101, District of Columbia",47804,170803,"District of Columbia (West) PUMA, District of Columbia",46877,182193,"District of Columbia (West) PUMA, District of Columbia",45413,185021,"District of Columbia (West) PUMA, District of Columbia",46640,178470,"District of Columbia (West) PUMA, District of Columbia",48445,197391,"District of Columbia (West) PUMA, District of Columbia",45813,187219,"District of Columbia (West) PUMA, District of Columbia",44799,204003,"District of Columbia (West) PUMA, District of Columbia",45385,214599,"District of Columbia (West) PUMA, District of Columbia",43000,216369,"District of Columbia (West) PUMA, District of Columbia",49076,220690,,,,,,
7950000US1100102,"PUMA 00102, District of Columbia",45007,79484,"PUMA 00102, District of Columbia",45264,84067,"District of Columbia (North) PUMA, District of Columbia",45086,87333,"District of Columbia (North) PUMA, District of Columbia",46286,91986,"District of Columbia (North) PUMA, District of Columbia",47786,91687,"District of Columbia (North) PUMA, District of Columbia",47882,103530,"District of Columbia (North) PUMA, District of Columbia",48260,105127,"District of Columbia (North) PUMA, District of Columbia",46483,114581,"District of Columbia (North) PUMA, District of Columbia",47075,114229,"District of Columbia (North) PUMA, District of Columbia",46077,126776,"District of Columbia (North) PUMA, District of Columbia",52606,137045,,,,,,
7950000US1100103,"PUMA 00103, District of Columbia",52432,83124,"PUMA 00103, District of Columbia",51374,90761,"District of Columbia (Northeast) PUMA, District of Columbia",45038,94067,"District of Columbia (Northeast) PUMA, District of Columbia",46182,98852,"District of Columbia (Northeast) PUMA, District of Columbia",45876,97535,"District of Columbia (Northeast) PUMA, District of Columbia",45682,115082,"District of Columbia (Northeast) PUMA, District of Columbia",47330,113560,"District of Columbia (Northeast) PUMA, District of Columbia",49350,116167,"District of Columbia (Northeast) PUMA, District of Columbia",50721,117712,"District of Columbia (Northeast) PUMA, District of Columbia",50052,140885,"District of Columbia (Northeast) PUMA, District of Columbia",55653,144249,,,,,,
7950000US1100104,"PUMA 00104, District of Columbia",49299,43512,"PUMA 00104, District of Columbia",59161,46016,"District of Columbia (East) PUMA, District of Columbia",55748,46546,"District of Columbia (East) PUMA, District of Columbia",57146,43821,"District of Columbia (East) PUMA, District of Columbia",59773,46455,"District of Columbia (East) PUMA, District of Columbia",61571,50530,"District of Columbia (East) PUMA, District of Columbia",62235,57057,"District of Columbia (East) PUMA, District of Columbia",61458,55991,"District of Columbia (East) PUMA, District of Columbia",63071,59411,"District of Columbia (East) PUMA, District of Columbia",64985,64737,"District of Columbia (East) PUMA, District of Columbia",66650,65786,,,,,,
7950000US1100105,"PUMA 00105, District of Columbia",58529,97853,"PUMA 00105, District of Columbia",65067,107916,"District of Columbia (Central) PUMA, District of Columbia",73913,107322,"District of Columbia (Central) PUMA, District of Columbia",76624,107260,"District of Columbia (Central) PUMA, District of Columbia",77303,113309,"District of Columbia (Central) PUMA, District of Columbia",78207,120254,"District of Columbia (Central) PUMA, District of Columbia",77603,123793,"District of Columbia (Central) PUMA, District of Columbia",79385,131589,"District of Columbia (Central) PUMA, District of Columbia",81224,136468,"District of Columbia (Central) PUMA, District of Columbia",87456,149397,"District of Columbia (Central) PUMA, District of Columbia",95580,145646,,,,,,
7950000US1200101,"PUMA 00101, Florida",69253,53692,"PUMA 00101, Florida",66749,55161,"Alachua County (Central)--Gainesville City (Central) PUMA, Florida",51991,48943,"Alachua County (Central)--Gainesville City (Central) PUMA, Florida",56855,45545,"Alachua County (Central)--Gainesville City (Central) PUMA, Florida",55350,54067,"Alachua County (Central)--Gainesville City (Central) PUMA, Florida",55603,51325,"Alachua County (Central)--Gainesville City (Central) PUMA, Florida",53206,52192,"Alachua County (Central)--Gainesville City (Central) PUMA, Florida",56271,54299,"Alachua County (Central)--Gainesville City (Central) PUMA, Florida",51034,60520,"Alachua County (Central)--Gainesville City (Central) PUMA, Florida",57631,60165,"Alachua County (Central)--Gainesville City (Central) PUMA, Florida",62314,62471,,,,,,
